번호,도서명,저자,출판사,발행년도,ISBN,세트 ISBN,부가기호,권,주제분류번호,도서권수,대출건수,등록일자
2470,"시간과 물에 대하여(자연1, 움도1)","안드리 스나이어 마그나손 지음, 노승영 옮김",북하우스,2020,9.79116E+12,,,,,2,1,2021-02-09
2471,"사이보그가 되다(인문1, 움도1)",김초엽.김원영 지음,사계절,2021,9.79116E+12,,,,,2,2,2021-02-09
2472,재난은 평등하지 않다,정용주 외 지음,교육공동체벗,2020,9.78897E+12,,,,,1,1,2021-02-09
2473,일본 헌법 9조와 비폭력 사상,"야마무로 신이치 지음, 윤인로 옮김",비(도서출판b),2021,9.79119E+12,,,,,1,0,2021-02-09
2474,천하대혼돈,"슬라보예 지젝 지음, 강우성 옮김",경희대학교출판문화원(경희대학교출판부),2020,9.78898E+12,,,,,1,1,2021-02-09
2475,라면의 재발견,김정현.한종수 지음,따비,2021,9.789E+12,,,,,1,1,2021-02-09
2476,사회학 아는 척하기,"존 네이글 지음, 피에로 그림, 양영철 옮김",팬덤북스,2021,9.79116E+12,,,,,1,1,2021-02-09
2477,"믿습니까? 믿습니다!(인문1, 움도1)",오후 지음,동아시아,2021,9.78896E+12,,,,,2,2,2021-02-09
2478,MD의 정석,이라경 지음,M31,2021,9.79119E+12,,,,,1,2,2021-02-09
2479,동물과 기계에서 벗어나,"스가쓰케 마사노부 지음, 현선 옮김",항해,2021,9.7912E+12,,,,,1,1,2021-02-09
2480,절박한 삶,전주람.곽상인 지음,글항아리,2021,9.78897E+12,,,,,1,1,2021-02-09
2481,초가속,김대식 외 지음,동아시아,2020,9.78896E+12,,,,,1,1,2021-02-09
2482,단순함의 기술,신승철.우정.정재석 지음,글항아리,2020,9.78897E+12,,,,,1,2,2021-02-09
2483,악의 얼굴은 바뀌고 있다,"라인하르트 할러 지음, 신혜원 옮김",지식의숲(넥서스),2020,9.79119E+12,,,,,1,1,2021-02-09
2484,수용소군도 6,"알렉산드르 솔제니친 지음, 김학수 옮김",열린책들,2020,9.78893E+12,,,,,1,0,2021-02-09
2485,저수지 13,"존 맥그리거 지음, 김현우 옮김",미디어창비,2020,9.79119E+12,,,,,1,1,2021-02-09
2486,스웨덴 기사,"레오 페루츠 지음, 강명순 옮김",열린책들,2020,9.78893E+12,,,,,1,0,2021-02-09
2487,유리 열쇠,"대실 해밋 지음, 홍성영 옮김",열린책들,2020,9.78893E+12,,,,,1,0,2021-02-09
2488,토미의 무덤,"알랭 블로티에르 지음, 홍은주 옮김",문학동네,2020,9.78895E+12,,,,,1,1,2021-02-09
2489,개와 고양이를 키웁니다,"카렐 차페크.요세프 차페크 지음, 신소희 옮김",유유,2021,9.79119E+12,,,,,1,0,2021-02-09
2490,로미오와 줄리엣,"윌리엄 셰익스피어 지음, 도해자 옮김",열린책들,2020,9.78893E+12,,,,,1,0,2021-02-09
2491,계속되는 이야기,"세스 노터봄 지음, 김영중 옮김",문학동네,2020,9.78895E+12,,,,,1,1,2021-02-09
2492,클로드의 개,"로알드 달 지음, 정영목 외 옮김",교유서가,2021,9.79119E+12,,,,,1,1,2021-02-09
2493,헨리 슈거,"로알드 달 지음, 허진 옮김",교유서가,2021,9.79119E+12,,,,,1,1,2021-02-09
2494,맛,"로알드 달 지음, 정영목 옮김",교유서가,2021,9.79119E+12,,,,,1,1,2021-02-09
2495,머피,"사뮈엘 베케트 지음, 이예원 옮김",워크룸프레스(Workroom),2020,9.79119E+12,,,,,1,0,2021-02-09
2496,소피아는 언제나 검은 옷을 입는다,"파올로 코녜티 지음, 최정윤 옮김",현대문학,2021,9.79119E+12,,,,,1,0,2021-02-09
2497,파울 첼란 전집 2,"파울 첼란 지음, 허수경 옮김",문학동네,2020,9.78895E+12,,,,,1,0,2021-02-09
2498,파울 첼란 전집 1,"파울 첼란 지음, 허수경 옮김",문학동네,2020,9.78895E+12,,,,,1,0,2021-02-09
2499,가난의 문법,소준철 지음,푸른숲,2020,9.79116E+12,,,,,1,2,2021-02-09
2500,은둔기계,김홍중 지음,문학동네,2020,9.78895E+12,,,,,1,0,2021-02-09
2501,세계 문화 여행 : 아랍에미리트,"제시카 힐.존 월시 지음, 조유미 옮김",시그마북스,2021,9.79119E+12,,,,,1,0,2021-02-09
2502,여자를 위해 대신 생각해줄 필요는 없다,이라영 지음,문예출판사,2020,9.78893E+12,,,,,1,1,2021-02-09
2503,뭐든 다 배달합니다,김하영 지음,메디치미디어,2020,9.79116E+12,,,,,1,1,2021-02-09
2504,내 삶의 발자취,"루돌프 슈타이너 지음, 최혜경 옮김",푸른씨앗,2020,9.79119E+12,,,,,1,1,2021-02-09
2505,망고와 수류탄,"기시 마사히코 지음, 정세경 옮김",두번째테제,2021,9.79119E+12,,,,,1,0,2021-02-09
2506,2020 노벨상 강의,이명현 외 지음,EBS BOOKS,2020,9.78895E+12,,,,,1,2,2021-02-09
2507,우리들의 문학시간,하고운 지음,롤러코스터,2021,9.79119E+12,,,,,1,1,2021-02-09
2508,단단한 지식,"나가타 가즈히로 지음, 구수영 옮김",유유,2021,9.79119E+12,,,,,1,0,2021-02-09
2509,학부모회 사용설명서,의정부시민교육포럼 '하다' 지음,따비,2020,9.789E+12,,,,,1,0,2021-02-09
2510,동네 의사와 기본소득,정상훈 지음,루아크,2020,9.79119E+12,,,,,1,0,2021-02-09
2511,위대한 상인의 비밀,"오그 만디노 지음, 홍성태 옮김",월요일의꿈,2020,9.7912E+12,,,,,1,1,2021-02-09
2512,이해인의 말(독치1),"이해인 지음, 안희경 인터뷰어",마음산책,2020,9.78896E+12,,,,,1,1,2021-02-09
2513,죽음 뒤의 삶,"소니 라부 탄시 지음, 심재중 옮김",창비,2020,9.78894E+12,,,,,1,0,2021-02-09
2514,에블린 하드캐슬의 일곱 번의 죽음,"스튜어트 터튼 지음, 최필원 옮김",책세상,2020,9.79116E+12,,,,,1,0,2021-02-09
2515,고양이 사진 좀 부탁해요,"나오미 크리처 지음, 전행선 옮김",리프,2020,9.79119E+12,,,,,1,0,2021-02-09
2516,헤더브레 저택의 유령,"루스 웨어 지음, 이미정 옮김",하빌리스,2020,9.79114E+12,,,,,1,0,2021-02-09
2517,시간은 밤,"류드밀라 페트루?스카야 지음, 김혜란 옮김",문학동네,2020,9.78895E+12,,,,,1,0,2021-02-09
2518,국어시간에 옛글읽기(교과서1),전국국어교사모임 옮김,휴머니스트,2020,9.79116E+12,,,,,1,0,2021-02-09
2519,밤엔 더 용감하지,"앤 섹스턴 지음, 정은귀 옮김",민음사,2020,9.78894E+12,,,,,1,1,2021-02-09
2520,널 만나러 지구로 갈게,김성일 지음,,2020,9.78897E+12,,,,,1,0,2021-02-09
2521,"소녀A, 중도 하차합니다(독치1)",김지숙 지음,다른,2020,9.79116E+12,,,,,1,0,2021-02-09
2522,내 이름은 블랙,"플러 페리스 지음, 김지선 옮김",블랙홀,2020,9.79119E+12,,,,,1,0,2021-02-09
2523,라스트 찬스 호텔,"니키 손턴 지음, 김영선 옮김",살림,2021,9.78895E+12,,,,,1,0,2021-02-09
2524,유세명언 2,"풍몽룡 지음, 김진곤 옮김",민음사,2020,9.78894E+12,,,,,1,0,2021-02-09
2525,예술가로서의 비평가,"오스카 와일드 지음, 강경이 옮김",바다출판사,2020,9.79119E+12,,,,,1,0,2021-02-09
2526,소로의 문장들,"헨리 데이비드 소로 지음, 박명숙 옮김",마음산책,2020,9.78896E+12,,,,,1,1,2021-02-09
2527,구토,"장 폴 사르트르 지음, 임호경 옮김",문예출판사,2020,9.78893E+12,,,,,1,0,2021-02-09
2528,모든 것은 영원했다(움도1),정지돈 지음,문학과지성사,2020,9.78893E+12,,,,,1,0,2021-02-09
2529,빈티 : 지구로 돌아온 소녀,"은네디 오코라포르 지음, 이지연 옮김, 구현성",알마,2021,9.79116E+12,,,,,1,0,2021-02-09
2530,머더봇 다이어리 : 로그 프로토콜,"마샤 웰스 지음, 고호관 옮김",알마,2020,9.79116E+12,,,,,1,0,2021-02-09
2531,어느 존속 살해범의 편지,"마르셀 프루스트 지음, 유예진 옮김",현암사,2021,9.78893E+12,,,,,1,0,2021-02-09
2532,번역은 연애와 같아서,이상원 지음,황소자리(황소자리 출판사),2020,9.79119E+12,,,,,1,0,2021-02-09
2533,"김태연의 이지 잉글리시, 최고의 대화문 150 : 주제 편",김태연 지음,EBS BOOKS,2021,9.78895E+12,,,,,1,1,2021-02-09
2534,"김태연의 이지 잉글리시, 최고의 대화문 150 : 상황 편",김태연 지음,EBS BOOKS,2020,9.78895E+12,,,,,1,1,2021-02-09
2535,우리말 맞춤법 띄어쓰기,정희창 지음,알에이치코리아(RHK),2020,9.78893E+12,,,,,1,0,2021-02-09
2536,어른의 맞춤법,신선해.정지영 지음,앤의서재,2020,9.79119E+12,,,,,1,1,2021-02-09
2537,우먼 디자인,"리비 셀러스 지음, 신소희 옮김",민음사,2020,9.78894E+12,,,,,1,1,2021-02-09
2538,ECM 50 음악 속으로,류진현.ECM Records 지음,에이치비프레스,2021,9.79119E+12,,,,,1,0,2021-02-09
2539,카렌 바베의 컬러 레시피,"카렌 바베 지음, 홍한별 옮김",단추,2021,9.79119E+12,,,,,1,1,2021-02-09
2540,호구의 사회학,석중휘 지음,도도(도서출판),2021,9.79119E+12,,,,,1,0,2021-02-09
2541,난생 처음 한번 들어보는 클래식 수업 5,"민은기 지음, 강한 그림",사회평론,2020,9.79116E+12,,,,,1,0,2021-02-09
2542,그림으로 떠나는 금강산 여행,박계리 지음,열린책들,2020,9.78893E+12,,,,,1,1,2021-02-09
2543,"아빠와 딸, DMZ를 걷다",최동군 지음,열린책들,2020,9.78893E+12,,,,,1,1,2021-02-09
2544,북한 뉴스 바로 보기,구본권 지음,열린책들,2020,9.78893E+12,,,,,1,1,2021-02-09
2545,통일을 어떻게 생각하세요?,김춘석 외 지음,열린책들,2020,9.78893E+12,,,,,1,0,2021-02-09
2546,100년 전 역사에서 통일을 묻다,함규진 지음,열린책들,2020,9.78893E+12,,,,,1,0,2021-02-09
2547,고엔카의 위빳사나 명상 2,"S.N. 고엔카 지음, 버지니아 해밀턴 엮음, 담마코리아 옮김",김영사,2021,9.78893E+12,,,,,1,2,2021-02-09
2548,마태복음서,김학철 지음,EBS BOOKS,2020,9.78895E+12,,,,,1,2,2021-02-09
2549,성당 평전,최의영.우광호 지음,시공사,2020,9.79117E+12,,,,,1,3,2021-02-09
2550,아무도 사랑하고 싶지 않던 밤,김남준 지음,김영사,2020,9.78893E+12,,,,,1,0,2021-02-09
2551,종교가 사악해질 때,"찰스 킴볼 지음, 김승욱 옮김",현암사,2020,9.78893E+12,,,,,1,0,2021-02-09
2552,악령에 사로잡히다,"마시모 첸티니 지음, 김희정 옮김",가톨릭출판사,2021,9.78893E+12,,,,,1,1,2021-02-09
2553,플라톤의 고르기아스 / 메넥세노스 / 이온,"플라톤 지음, 박종현 옮김",서광사,2018,9.78893E+12,,,,160.23,1,0,2021-02-09
2554,홍대용과 항주의 세 선비,김명호 지음,돌베개,2020,9.78897E+12,,,,151.58,1,1,2021-02-09
2555,하버드 6가지 성공습관,"황정위 지음, 강초아 옮김",사람과나무사이,2021,9.79119E+12,,,,,1,2,2021-02-09
2556,확실성에 관하여,"루트비히 비트겐슈타인 지음, 이영철 옮김",책세상,2020,9.79116E+12,,,,,1,0,2021-02-09
2557,동양의 광기와 예술,조민환 지음,성균관대학교출판부,2020,9.79116E+12,,,,,1,1,2021-02-09
2558,"자크 엘륄, 시대를 앞서간 사상가",이상민 지음,고북이,2020,9.7912E+12,,,,,1,1,2021-02-09
2559,플라톤의 소피스테스 / 정치가,"플라톤 지음, 박종현 옮김",서광사,2021,9.78893E+12,,,,,1,0,2021-02-09
2560,"옥스퍼드 세계사(인문1, 움도1)","펠리페 페르난데스아르메스토 외 지음, 이재만 옮김",교유서가,2020,9.79119E+12,,,,,2,0,2021-02-09
2561,10대들을 위한 나의 문화유산답사기 3,"김경후 지음, 이윤희 그림, 유홍준 원작",창비,2020,9.78894E+12,,,,,1,0,2021-02-09
2562,10대들을 위한 나의 문화유산답사기 4,"김경후 지음, 이윤희 그림, 유홍준 원작",창비,2020,9.78894E+12,,,,,1,0,2021-02-09
2563,네가 속한 세계,"야스다 카나 지음, 고향옥 옮김",푸른숲주니어,2021,9.79116E+12,,,,,1,0,2021-02-09
2564,"소문의 주인공(문학1, 독치1)","미나 뤼스타 지음, 손화수 옮김",푸른숲주니어,2020,9.79116E+12,,,,,2,0,2021-02-09
2565,가까이 다가오지 마,"에릭 월터스 지음, 김선영 옮김",푸른숲주니어,2020,9.79116E+12,,,,,1,0,2021-02-09
2566,아자젤,"보리스 아쿠닌 지음, 이항재 옮김",아작,2019,9.79119E+12,,,,,1,0,2021-02-09
2567,터키 갬빗,"보리스 아쿠닌 지음, 이형숙 옮김",아작,2021,9.79117E+12,,,,,1,0,2021-02-09
2568,이불 밖은 위험해(움도1),김이환 지음,아작,2021,9.79117E+12,,,,,1,0,2021-02-09
2569,스토리 창작자를 위한 빌런 작법서,차무진 지음,요다,2020,9.79119E+12,,,,,1,0,2021-02-09
2570,"날카롭게 살겠다, 내 글이 곧 내 이름이 될 때까지","미셸 딘 지음, 김승욱 옮김",마티,2020,9.79119E+12,,,,,1,0,2021-02-09
2571,1일 1페이지 클래식 365,이채훈 지음,사우,2021,9.79119E+12,,,,,1,1,2021-02-09
2572,한국의 무예 마스터들,박정진 지음,살림,2020,9.78895E+12,,,,,1,0,2021-02-09
2573,봉인된 시간,신철하 지음,소명출판,2020,9.79116E+12,,,,,1,0,2021-02-09
2574,인사이드 게임,"키스 로 지음, 이성훈 옮김",하빌리스,2020,9.79114E+12,,,,,1,0,2021-02-09
2575,그림은 위로다,이소영 지음,홍익출판미디어그룹,2021,9.7912E+12,,,,,1,1,2021-02-09
2576,예술가는 인간을 어떻게 이해해 왔는가,채효영 지음,가나출판사,2020,9.78896E+12,,,,,1,0,2021-02-09
2577,"베토벤과 바그너, 그 치유력에 대하여",조수철 지음,서울대학교출판문화원,2020,9.78895E+12,,,,,1,0,2021-02-09
2578,바흐 : 천상의 음악,"존 엘리엇 가디너 지음, 노승림 옮김",오픈하우스,2020,9.79119E+12,,,,,1,0,2021-02-09
2579,첨단×유산,고려대학교 공과대학 기획,동아시아,2021,9.78896E+12,,,,,1,0,2021-02-09
2580,"죽음을 그린 화가들, 순간 속 영원을 담다",박인조 지음,지식의숲(넥서스),2020,9.79119E+12,,,,,1,0,2021-02-09
2581,인간으로서의 베토벤,"에드먼드 모리스 지음, 이석호 옮김",프시케의숲,2021,9.79119E+12,,,,,1,0,2021-02-09
2582,"벨 에포크, 인간이 아름다웠던 시대",심우찬 지음,시공사,2021,9.79117E+12,,,,,1,1,2021-02-09
2583,캔버스를 찢고 나온 여자들,이유리 지음,한겨레출판,2020,9.79116E+12,,,,,1,1,2021-02-09
2584,위대한 작곡가들의 삶 2,"해럴드 C. 숀버그 지음, 김원일 옮김",클,2020,9.79119E+12,,,,,1,0,2021-02-09
2585,스트라빈스키,정준호 지음,을유문화사,2021,9.78893E+12,,,,,1,0,2021-02-09
2586,니체에 관한 모든 것,"헨리 루이스 멘켄 지음, 정명진 옮김",부글북스,2020,9.79116E+12,,,,,1,1,2021-02-09
2587,삼자경 인문학,한예원 지음,아카넷,2021,9.78896E+12,,,,152.4,1,2,2021-02-09
2588,불안한 마음을 잠재우는 법,하주원 지음,빌리버튼,2020,9.79119E+12,,,,,1,2,2021-02-09
2589,에드문트 후설의 내적 시간의식의 현상학,"에드문트 후설 지음, 이남인.김태희 옮김",서광사,2020,9.78893E+12,,,,165.82,1,0,2021-02-09
2590,실은 나도 철학이 알고 싶었어,"이언 올라소프 지음, 이애리 옮김",애플북스,2021,9.79119E+12,,,,104,1,1,2021-02-09
2591,인과,김동현 외 지음,서광사,2020,9.78893E+12,,,,120,1,1,2021-02-09
2592,바그너의 경우,"프리드리히 니체 지음, 이상엽 옮김",세창출판사(세창미디어),2020,9.78898E+12,,,,165.77,1,1,2021-02-09
2593,들뢰즈 : 역사와 과학,"마누엘 데란다 지음, 유충현 옮김",그린비,2020,9.78898E+12,,,,,1,0,2021-02-09
2594,옛이야기의 힘,신동흔 지음,나무의철학,2020,9.79116E+12,,,,388.1,1,3,2021-02-09
2595,부정성 편향(독치1),"존 티어니.로이 F. 바우마이스터 지음, 정태연.신기원 옮김",에코리브르,2020,9.78896E+12,,,,181.3,1,2,2021-02-09
2596,"사냥꾼, 목동, 비평가","리하르트 다비트 프레히트 지음, 박종대 옮김",열린책들,2020,9.78893E+12,,,,331.5412,1,1,2021-02-09
2597,너는 너의 삶을 바꿔야 한다,"페터 슬로터다이크 지음, 문순표 옮김",오월의봄,2020,9.79119E+12,,,,126,1,2,2021-02-09
2598,우울할 때 곁에 두고 읽는 책(독치1),"스칼릿 커티스 지음, 최경은 옮김",윌북,2020,9.79116E+12,,,,181.7,1,1,2021-02-09
2599,읽기만 하면 내 것이 되는 1페이지 철학 365,최훈 지음,비에이블,2020,9.79119E+12,,,,,1,2,2021-02-09
2600,건강하게 나이 든다는 것(움도1),"마르타 자라스카 지음, 김영선 옮김",어크로스,2020,9.79119E+12,,,,511.1687,1,1,2021-02-09
2601,치유하는 인간,권수영 지음,EBS BOOKS,2020,9.78895E+12,,,,,1,1,2021-02-09
2602,"초월 (자연1, 움도1)","가이아 빈스 지음, 우진하 옮김",쌤앤파커스,2021,9.79117E+12,,,,,2,2,2021-02-09
2603,읽는 일기,안정효 지음,지노,2021,9.79119E+12,,,,818,1,1,2021-02-09
2604,파이썬으로 배우는 게임 개발 실전편,"히로세 츠요시 지음, 김연수 옮김",제이펍,2020,9.79119E+12,,,,,1,2,2021-02-09
2605,파이썬으로 배우는 게임 개발 입문편,"히로세 츠요시 지음, 김연수 옮김",Jpub(제이펍),2020,9.79119E+12,,,,,1,2,2021-02-09
2606,특허로 말하라,신무연 지음,이담북스,2020,9.79117E+12,,,,,1,1,2021-02-09
2607,클래식 vs 클래식,김문경 지음,동녘,2020,9.78897E+12,,,,,1,1,2021-02-09
2608,이야기의 탄생〔자료실 훼·오손 도서〕,"윌 스토 지음, 문희경 옮김",흐름출판,2020,9.78897E+12,,,,,1,0,2021-02-09
2609,일인칭 단수 (움도1),"무라카미 하루키 지음, 홍은주 옮김",문학동네,2020,9.78895E+12,,,,,1,0,2021-02-09
2610,인류를 식량 위기에서 구할 음식의 모험가들,"아만다 리틀 지음, 고호관 옮김",세종(세종서적),2021,9.78898E+12,,,,,1,0,2021-02-09
2611,엄마의 엄마,"스즈키 루리카 지음, 이소담 옮김",놀(다산북스),2021,9.79113E+12,,,,,1,1,2021-02-09
2612,일인칭 단수 :무라카미 하루키 소설 ,지은이: 무라카미 하루키 ;옮긴이: 홍은주,문학동네,2020,9.78895E+12,,0,,833.6,1,2,2021-02-09
2613,일인칭 단수 :무라카미 하루키 소설 ,지은이: 무라카미 하루키 ;옮긴이: 홍은주,문학동네,2020,9.78895E+12,,0,,833.6,1,3,2021-02-09
2614,지능 전쟁,김일선 지음,EBS BOOKS,2020,9.78895E+12,,,,,1,1,2021-02-09
2615,패턴 학교:나만의 디자인으로 자유자재로 만든다,마루야마 하루미 감수;황선영 옮김,이아소,2020,9.79119E+12,,1,5,592.3,1,1,2021-02-08
2616,(맛있는 디자인) 프리미어 프로 & 애프터 이펙트 CC 2021 :누구나 쉽게 배워 제대로 써먹는 그래픽 입문서 ,"김덕영,심수진,윤성우,이수정,정지원 지음",한빛미디어,2021,9.79116E+12,,1,2021,5.567,1,2,2021-02-08
2617,소년과 개 (하세 세이슈 소설),하세 세이슈,창심소,2021,9.7912E+12,,,,,1,2,2021-02-08
2618,가슴으로 치유하기 (영적인 깨어남의 4단계),웬디 드 로사,정신세계사,2020,9.78894E+12,,,,186.5,1,1,2021-02-08
2619,넥스트 킬러앱,조원경,쌤앤파커스,2021,9.79117E+12,,,,321.97,1,2,2021-02-08
2620,신 대공황,제임스 리카즈,알에이치코리아(RHK),2021,9.78893E+12,,,,321.97,1,3,2021-02-08
2621,이야기의 집 (요시다 세이지 미술 설정집),요시다 세이지,한즈미디어(한스미디어),2021,9.79116E+12,,,,,1,2,2021-02-08
2622,"3ds Max  게임 캐릭터 디자인 (모델링부터 애니메이션까지, 시작하는 3D 디자이너를 위한 3ds Max 2021)",김현,프리렉,2020,9.78897E+12,,,,4.76,1,1,2021-02-08
2623,항생물질 이야기 (기적의 약이 기적을 파괴하고 있다),스튜어트 B. 레비,전파과학사,2020,9.78897E+12,,,,439.9,1,1,2021-02-08
2624,우리는 죽으면 어디로 갈까 (죽음 이후 다시 살아난 삶),다카다 아키카즈,전파과학사,2020,9.78897E+12,,,,126.5,1,1,2021-02-08
2625,신경망 학습이론과 PyTorch,추상목,울산대학교출판부(UUP),2020,9.78898E+12,,,,,1,0,2021-02-08
